Name,Info,Abrigot du Roussillon,Abrigot du Roussillon AMT,Abrigot du Roussillon EQ,Absinthe,Absinthe AMT,Absinthe EQ,Almond Milk,Almond Milk AMT,Aloe Liqueur,Aloe Liqueur AMT,Aloe Liqueur EQ,Amaretto,Amaretto AMT,Amaretto EQ,Amaro Abano,Amaro Abano AMT,Amaro CioCiaro,Amaro CioCiaro AMT,Amaro di Angostura,Amaro di Angostura AMT,Amaro Meletti,Amaro Meletti AMT,Amaro Montenegro,Amaro Montenegro AMT,Amaro Nardini,Amaro Nardini AMT,Amaro Nonino,Amaro Nonino AMT,Angostura Bitters,Angostura Bitters AMT,Amer,Amer AMT,Amer EQ,Aperol,Aperol AMT,Apple Celery Soda,Apple Celery Soda AMT,Apple Cider,Apple Cider AMT,Apple Cider EQ,Apple Juice,Apple Juice AMT,Apple Slice,Apricot Liqueur,Apricot Liqueur AMT,Apricot Liqueur EQ,Aquavit,Aquavit AMT,Aquavit EQ,Bailey's Irish Cream,Bailey's Irish Cream AMT,Banana Chip,Banane du Bresil,Banane du Bresil AMT,Banane du Bresil EQ,Bas-Armagnac,Bas-Armagnac AMT,Bas-Armagnac EQ,Basil Leaf,Basil Stem Syrup,Basil Stem Syrup AMT,Beer,Beer AMT,Beer EQ,Benedictine,Benedictine AMT,Benedictine EQ,Bitter Truth Aromatic Bitters,Bitter Truth Aromatic Bitters AMT,Bitter Truth Jerry Thomas Bitters,Bitter Truth Jerry Thomas Bitters AMT,Bloody Mary Mix,Bloody Mary Mix AMT,Bloody Mary Mix EQ,Bourbon,Bourbon AMT,Bourbon EQ,Brandy,Brandy AMT,Brandy EQ,Brandied Cherry,Cachaca,Cachaca AMT,Cachaca EQ,Calvados,Calvados AMT,Calvados EQ,Campari,Campari AMT,Candied Ginger,Candy Cane,Cane Sugar Syrup,Cane Sugar Syrup AMT,Cardamom Bitters,Cardamom Bitters AMT,Cardamom Bitters EQ,Cassis Noir du Bourgogne,Cassis Noir du Bourgogne AMT,Cassis Noir du Bourgogne EQ,Castilian Bitters,Castilian Bitters AMT,Castilian Bitters EQ,Cava,Cava AMT,Celery Bitters,Celery Bitters AMT,Celery Bitters EQ,Celery Ribbon,Cereal,Champagne,Champagne AMT,Champagne EQ,Champagne Acid Solution,Champagne Acid Solution AMT,Chardonnay,Chardonnay AMT,Chardonnay EQ,Chartreuse,Chartreuse AMT,Chartreuse EQ,Cherry,Cherry Tomato,Cherry Wood Chips,Cherry Heering,Cherry Heering AMT,Cinnamon,Cinnamon Stick,Cinnamon Syrup,Cinnamon Syrup AMT,Citric Acid Solution,Citric Acid Solution AMT,Clarified Cucumber Water,Clarified Cucumber Water AMT,Clarified Lime Juice,Clarified Lime Juice AMT,Clarified Strawberry Syrup,Clarified Strawberry Syrup AMT,Coca Cola,Coca Cola AMT,Cocchi Americano,Cocchi Americano AMT,Cocchi Americano EQ,Coconut Cream,Coconut Cream AMT,Coconut Liqueur,Coconut Liqueur AMT,Coconut Liqueur EQ,Coconut Milk (unsweetened),Coconut Milk (unsweetened) AMT,Cointreau,Cointreau AMT,Coffee,Coffee AMT,Coffee Beans,Coffee Liqueur,Coffee Liqueur AMT,Coffee Liqueur EQ,Cognac,Cognac AMT,Cognac EQ,Confectioners' Sugar,Cranberry Juice,Cranberry Juice AMT,Creme Yvette,Creme Yvette AMT,Creme de Cacao,Creme de Cacao AMT,Creme de Cacao EQ,Creme de Cassis,Creme de Cassis AMT,Creme de Cassis EQ,Creme de menthe,Creme de menthe AMT,Creme de Menthe EQ,Creme de Peche,Creme de Peche AMT,Creme de Peche EQ,Creme de Pamplemousse,Creme de Pamplemousse AMT,Creme de Pamplemousse EQ,Creme de Violette,Creme de Violette AMT,Cucumber,Cucumber EQ,Curacao,Curacao AMT,Curacao EQ,Cynar,Cynar AMT,Dark Chocolate,Dehydrated Pineapple Slice,Demerara Gum Syrup,Demerara Gum Syrup AMT,Demerara Gum Syrup EQ,Demerara Sugar,Demerara Sugar AMT,Dolin Blanc,Dolin Blanc AMT,Dolin Blanc EQ,Don's Mix No. 1,Don's Mix No. 1 AMT,Dram,Dram AMT,Dram EQ,Dried Apple Slice,Eau de Vie,Eau de Vie AMT,Eau de Vie EQ,Edible Flower,Egg White,Egg (whole),Egg White,Eucalyptus Extract,Eucalyptus Extract AMT,Eucalyptus Extract EQ,Faretti Biscotti Famosi Liqueur,Faretti Biscotti Famosi Liqueur AMT,Galliano l'Autentico,Galliano l'Autentico AMT,Galliano Ristretto,Galliano Ristretto AMT,Gin,Gin AMT,Gin EQ,Ginger Syrup,Ginger Syrup AMT,Grand Mariner,Grand Mariner AMT,Grapefruit,Grapefruit EQ,Grapefruit Cordial,Grapefruit Cordial AMT,Grapefruit Soda,Grapefruit Soda AMT,Grapefruit Bitters,Grapefruit Bitters AMT,Grapefruit Bitters EQ,Grappa,Grappa AMT,Grappa EQ,Green Grape,Grenadine,Grenadine AMT,Grilled Pineapple Syrup,Grilled Pineapple Syrup AMT,Half and Half,Half and Half AMT,Heavy Cream,Heavy Cream AMT,Honey Syrup,Honey Syrup AMT,Hot Milk,Hot Milk AMT,Ice Cream,Ice Cream AMT,Ice Cream EQ,Kummel Liqueur,Kummel Liqueur AMT,Lactic Acid Solution,Lactic Acid Solution AMT,Lavender Bitters,Lavender Bitters AMT,Lavender Bitters EQ,Lemon,Lemon EQ,Lemon Cordial,Lemon Cordial AMT,Limoncello,Limoncello AMT,Limoncello EQ,Lillet blanc,Lillet blanc AMT,Lillet Rose,Lillet Rose AMT,Lime,Lime EQ,Mint Sprig,Olive,Orange,Orange EQ,Orange Bitters,Orange Bitters AMT,Orange Bitters EQ,Orange Extract,Orange Extract AMT,Orange Extract EQ,Orange Flower Water,Orange Flower Water AMT,Orange Marmalade,Orange Marmalade AMT,Orgeat,Orgeat AMT,Madeira,Madeira AMT,Madeira EQ,Maple Syrup,Maple Syrup AMT,Maple Syrup EQ,Maraschino Liqueur,Maraschino Liqueur AMT,Maraschino Liqueur EQ,Menthe-Pastille,Menthe-Pastille AMT,Menthe-Pastille EQ,Mezcal,Mezcal AMT,Mezcal EQ,Mole Bitters,Mole Bitters AMT,Mole Bitters EQ,Nutmeg,Peach Liqueur,Peach Liqueur AMT,Peach Liqueur EQ,Peach Slice,Peach Puree,Peach Puree AMT,Pear Liqueur,Pear Liqueur AMT,Pear Liqueur EQ,Peychaud's Bitters,Peychaud's Bitters AMT,Phosphoric Acid Solution,Phosphoric Acid Solution AMT,Pilsner,Pilsner AMT,Pineapple,Pineapple EQ,Pineapple Gum Syrup,Pineapple Gum Syrup AMT,Pineau des Charentes,Pineau des Charentes AMT,Pineau des Charentes EQ,Pisco,Pisco AMT,Pisco EQ,Port,Port AMT,Port EQ,Raisin Honey Syrup,Raisin Honey Syrup AMT,Ramazzotti,Ramazzotti AMT,Ramazzotti EQ,Raspberry,Root Beer Extract,Root Beer Extract AMT,Root Beer Extract EQ,Rose Cremant,Rose Cremant AMT,Rosemary Salt Solution,Rosemary Salt Solution AMT,Royal Combier,Royal Combier AMT,Rum,Rum AMT,Rum EQ,Rye,Rye AMT,Rye EQ,Sage,Sage AMT,Sake,Sake AMT,Sake EQ,Salers Gentiane,Salers Gentiane AMT,Salt Solution,Salt Solution AMT,Scotch,Scotch AMT,Scotch EQ,Sel Gris Solution,Sel Gris Solution AMT,Seltzer,Seltzer AMT,Sherry,Sherry AMT,Sherry EQ,Simple Syrup,Simple Syrup AMT,Singani 63,Singani 63 AMT,Spirit,Spirit AMT,Spirit EQ,St-Germain,St-Germain AMT,St-Germain EQ,Seasonal Stone Fruit,Strawberry Halves,Strawberry Cream Syrup,Strawberry Cream Syrup AMT,Strega,Strega AMT,Sugar Cube,Suze,Suze AMT,Tailor Velvet Falernum,Tailor Velvet Falernum AMT,Tequila,Tequila AMT,Tequila EQ,Toasted Coconut Chips,Thyme sprig,Tincture,Tincture AMT,Tincture EQ,Toasted Pecan Bitters,Toasted Pecan Bitters AMT,Toasted Pecan Bitters EQ,Tom and Jerry Batter,Tom and Jerry Batter AMT,Tonic Water,Tonic Water AMT,Vanilla,Vanilla AMT,Vanilla EQ,Verde Mix,Verde Mix AMT,Vermouth,Vermouth AMT,Vermouth EQ,Verjus,Verjus AMT,Verjus EQ,Vodka,Vodka AMT,Vodka EQ,Whiskey,Whiskey AMT,Whiskey EQ,White Honey Syrup,White Honey Syrup AMT,White Wine,White Wine AMT,White Whine EQ
Margarita (Dry),"Use the lime wedge and salt to rim a double Old-Fashioned glass as in the preceding recipe, then put 1 large ice cube in the glass. Shake the remaining ingredients with ice, then strain into the prepared glass. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,0,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0.75,ounces,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,,0,,,0,,0,,0.75,ounces juice; wedge,0,0,0,,0,,,0,,,0,,0,,0,,0,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,0,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,0,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,2,ounces,Siembra Azul blanco,0,0,,,,,,,0,,0,,0,,,0,,,,,0,,,0,,,,,,0,,0,,
Margarita (Sweet),"Use the lime wedge and salt to rim a double Old-Fashioned glass as in the preceding recipe, then put 1 large ice cube in the glass. Shake the remaining ingredients with ice, then strain into the prepared glass. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,0,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0.75,ounces,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,,0,,,0,,0,,0.75,ounces juice; wedge,0,0,0,,0,,,0,,,0,,0,,0,,0,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,0,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0.5,ounces,0,,,,,,,,0,0,0,,0,,0,0,,,,2,ounces ,Siembra Azul blanco,0,0,,,,,,,0,,0,,0,,,0,,,,,0,,,0,,,,,,0,,0,,
Between the Sheets,"Shake all the ingredients with ice, then strain into a chilled coupe. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,0,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0.75,ounces,0,,0,0,,,0.75,ounces,any,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,0,,,0,,0,,0,,0,0,0,,0,,,0,,,0,,0,,0,,0,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,0.75,ounces,any,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,0,,,0,,,,,0,,,0,,,,,,0,,0,,
Between the Sheets (Our Ideal Recipe),"Shake all the ingredients with ice, then strain into a chilled coupe. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,0,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,1,ounces,Paul Beau VS,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,0.75,ounce,Pierre Ferrand dry,0,,0,,1,tsp,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,0,,,0,,0,,0,,0,0,0,,0,,,0,,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,1,ounces,Appleton Estate Reserve Blend,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,0,,,0,,,,,0,,,0,,,,,,0,,0,,
White Lady,"Dry shake all the ingredients, then shake again with ice. Double strain into a chilled coupe.  Express the lemon twist over the drink, then set it on the edge of the glass.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0.5,ounces,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,1,0,0,0,,,0,,0,,0,,2,ounces,Plymouth,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice; lemon twist,0,,0,,,0,,0,,0,,0,0,0,,0,,,0,,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0.25,ounces,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,0,,,0,,,,,0,,,0,,,,,,0,,0,,
Rational Thought,"Shake all the ingredients with ice, then strain into a chilled coupe. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0.5,ounces,Clear Creek pear,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,1,tsp,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,1,ounce,Peal Beau VSOP,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,1,ounce,Pierre Ferrand dry,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,0,,,0,,0,,0,,0,0,0,,0,,,0,,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,0,,,0,,,,,0,,,0,,,,,,0,,0,,
Peaches and Smoke,"In a shaker, muddle the peach. Add the remaining ingredients and shake with ice, then double strain into a chilled coupe. Garnish with the peach wedge.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,0.5,ounces,Pierre Ferrand Ambre,0,0,,0,,0,,,0,,,0,,,0.75,ounces,Giffard,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,0,,,0,,1.5,ounces,0,,0,0,0,,0,,,0,,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,,,,0,,,1,0,,0,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,1,tsp,Laphroaig 10-year,0,,0,,,,,0.25,ounces,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,0,,,,,,0,,0,,
Beausoleil,"Shake all the ingredients with ice, then strain into a Collins glass filled with ice. Garnish with the thyme sprig.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0.5,ounces,Clear Creek Pinot Noir,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,1,ounce,Meletti,0,,0,,0,,0,0,0,,0,,,0,,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0.25,ounces,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,1,,,,,,,0,,0,,,,,0,,1.5,ounces,Dolin dry,0,,,0,,,,,,0,,0,,
20th Century,"Shake all the ingredients with ice, then double strain into a chilled coupe. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,,,,0,0,,0,,0.75,ounces,white,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,0,0,0,0,,,0,,0,,0,,1.5,ounces,London dry,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,0,,,0.75,ounces,0,,0,,0,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,0,,,,,,0,,0,,
Last Word,"Shake all the ingredients with ice, then strain into a chilled coupe. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0.75,ounces,green,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,,0,0,0,,,0,,0,,0,,0.75,ounces,London dry,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,,0,,,0,,0,,0.75,ounces juice,0,0,0,,,,,0,,,0,,0,,0,,,,,,,,0.75,ounces,Luxardo,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,0,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,0,,,,,,0,,0,,
Crop Top,"Shake all the ingredients with ice, then strain into a chilled Nick & Nora glass. No garnish.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0.75,ounces,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0,,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0.75,ounces,Giffard,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,,0,0,0,,,0,,0,,0,,0.75,ounces,Beefeater 24,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,,,0,,0,,,0,,0,,0,,,0.75,ounces juice,0,,0,,,0,,0,,0,,0,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,0,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,0,,,,,,0,,0,,
Why Not,"Shake all the ingredients with ice, then strain into a double Old- Fashioned glass filled with ice. Garnish with the sage leaf and lemon wheel.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,1.75,ounces,Evan Williams Black Label,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0.5,ounces,0,,0,0,,,,,,0,0,,0,,0,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,,,0,,0,,,0,,0,,0,,,0.75,ounces juice; wheel,0,,0,,,0,,0,,0,,0,0,0,,,,,0,,,0,,0,,0,,,,,0.5,ounces,dark robust,,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,,,,,,,,,1,leaf,0,,,0,,,,,,,0,,0,,,,,0,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,0,,,,,,0,,0,,
Cosmopolitan,"Shake all the ingredients with ice, then double strain into a chilled coupe. Garnish with the lime wheel.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,,0,,0,,,0,,0.75,ounces,0,,0,0,,,,,,0,0.5,ounces,0,,,,,0,,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,,,0,,0,,,0,,0,,0,,,0,,0,,0,,,0,,0,,0.5,ounces juice; wheel,0,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,0,,,0,,0,,,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0.5,ounces,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,2,ounces,citrus,,,,0,,0,,
Clarified Cosmopolitan,"Shake all the ingredients with ice, then strain into a chilled coupe. Ex- press the orange twist over the drink, then gently rub it around the rim of the glass and place it into the drink.",0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,,0,,0,0,,,0,,,0,,0,0,,,0,,,0,0,,0,,,0,,,0,,0,,0,,,0,,,0,,,0,0,,,0,,,0,,0,0,0,,0,,,0,,,0,,,0,,0,,,0,0,0,,,0,,0,,,0,,,0,0,0,0,,0,,0,,0,,0,,0.5,ounces,,,0,,,,,0,,0,,,0,,0.75,ounces,0,,0,0,,,,,,,0.5,ounces,0,,,,,0,,,,,,,,,0,,,0,,,,,,,0,,0,,,,,0,,0,,,0,,0,,,0,0,,,0,,0,0,0,,,0,,0,,0,,,,,0,,0,,,,0,,0,,0,,,0,,,0,,,0,,0,,0,,,,0,,0,,,0,,0,,0,,,1,lemon twist,0,,0,,,0,,0,,1,lime twist,0,0,1,orange twist,,,,0,,,0,,0,,0,,,,,,,,,,,,,,0,,,0,,,,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,0,,0,,,,,,,,,,0,,0,,,0,,,,,,,0,,0,,,,,0.5,ounces,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,,,0,,,,,0,,,1.25,ounces,any,,,,0,,0,,
